date,title,motion_text,deputy,party,vote,afavor,enContra,abstenciones,noVotan,initiative_url
28/3/2017,Proposiciones no de Ley.,"Proposición no de Ley del Grupo Parlamentario Socialista, sobre la reposición del derecho de las personas cuidadoras no profesionales del Sistema de Dependencia a las cotizaciones a la Seguridad Social.","Mateu Istúriz, Jaime Miguel",GP,No,116,127,93,14,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=162/000354
28/3/2017,Proposiciones no de Ley.,"Proposición no de Ley del Grupo Parlamentario Socialista, sobre la reposición del derecho de las personas cuidadoras no profesionales del Sistema de Dependencia a las cotizaciones a la Seguridad Social.","De Barrionuevo Gener, Avelino",GP,No,116,127,93,14,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=162/000354
28/3/2017,Proposiciones no de Ley.,"Proposición no de Ley del Grupo Parlamentario Socialista, sobre la reposición del derecho de las personas cuidadoras no profesionales del Sistema de Dependencia a las cotizaciones a la Seguridad Social.","Aguiar Rodríguez, Ernesto",GP,No,116,127,93,14,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=162/000354
28/3/2017,Proposiciones no de Ley.,"Proposición no de Ley del Grupo Parlamentario Socialista, sobre la reposición del derecho de las personas cuidadoras no profesionales del Sistema de Dependencia a las cotizaciones a la Seguridad Social.","Pastor Julián, Ana María",GP,No,116,127,93,14,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=162/000354
28/3/2017,Proposiciones no de Ley.,"Proposición no de Ley del Grupo Parlamentario Socialista, sobre la reposición del derecho de las personas cuidadoras no profesionales del Sistema de Dependencia a las cotizaciones a la Seguridad Social.","Moro Almaraz, María Jesús",GP,No,116,127,93,14,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=162/000354
28/3/2017,Proposiciones no de Ley.,"Proposición no de Ley del Grupo Parlamentario Socialista, sobre la reposición del derecho de las personas cuidadoras no profesionales del Sistema de Dependencia a las cotizaciones a la Seguridad Social.","De Arriba Sánchez, Bienvenido",GP,No,116,127,93,14,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=162/000354
28/3/2017,Proposiciones no de Ley.,"Proposición no de Ley del Grupo Parlamentario Socialista, sobre la reposición del derecho de las personas cuidadoras no profesionales del Sistema de Dependencia a las cotizaciones a la Seguridad Social.","Villalobos Talero, Celia",GP,No,116,127,93,14,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=162/000354
28/3/2017,Proposiciones no de Ley.,"Proposición no de Ley del Grupo Parlamentario Socialista, sobre la reposición del derecho de las personas cuidadoras no profesionales del Sistema de Dependencia a las cotizaciones a la Seguridad Social.","España Reina, Carolina",GP,No,116,127,93,14,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=162/000354
28/3/2017,Proposiciones no de Ley.,"Proposición no de Ley del Grupo Parlamentario Socialista, sobre la reposición del derecho de las personas cuidadoras no profesionales del Sistema de Dependencia a las cotizaciones a la Seguridad Social.","Suárez Lamata, Eloy",GP,No,116,127,93,14,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=162/000354
28/3/2017,Proposiciones no de Ley.,"Proposición no de Ley del Grupo Parlamentario Socialista, sobre la reposición del derecho de las personas cuidadoras no profesionales del Sistema de Dependencia a las cotizaciones a la Seguridad Social.","Blasco Marqués, Manuel",GP,No,116,127,93,14,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=162/000354
